"id","address","size","type","rent","rentalAgreement","dateOfFree","waterPrice","link","added_timestamp","available","removed_timestamp","buildingYear","floor","buildingCondition","layout","roomNumbers","buildingAmeneties","possibleDuplicateFlag","costDescription","housingCooperative","energyClass","lessor","renovations","balcony","description","search_city","lon","lat","size1"
"59793181","Lakeantie 5 Vähäkyrö Keskus Vaasa","125","Omakotitalo","1000",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Omakotitalo_Vahassakyrossa_5h_59793181.htm","2019-08-06 19:51:40","No","2019-08-08 00:30:15","2000",NA,NA,NA,"5",NA,"0",NA,NA,NA,"Sampo Marttila",NA,NA,"Vuokrataan 125m2 omakotitalo isolla tontilla Vähässäkyrössä. 4mh, k, khh, sauna. Olohuoneessa varaava takka. Iso autokatos + muuta varastotilaa. Eläintenpitomahdollisuus, esim hevosille. Pintaremonttia tehty kuvien oton jälkeen. Luottotiedot tarkistetaan.Vapaa 1.9. alkaen, soita ja sovi näytöstä.","Vaasa",22.1384757,63.0475523,125
"59800981","Lindroosintie 3 - Vaasa","51","Kerrostalo","530",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Kaksio_50_5_neliota_Gerby_Vaasa_59800981.htm","2019-08-06 19:50:57","Yes",NA,"1991",NA,NA,NA,"3",NA,"0",NA,NA,NA,"Marko Tuuri",NA,NA,"Vuokrattavana pienkerrostalokaksio 50,5 neliötä Vaasan Gerbyssä. Sopii vaikka kahdelle opiskelijalle. Vuokra 530 eur/kk+ vesi 25 euroa/hlö. Asunto vapaa 1.9. alkaen tai mahdollisesti jo 15.8. alkaen. Vakuus sovitaan tapauskohtaisesti.","Vaasa",21.5993922,63.1307728,51
"59804524","Urheilukatu 8 Palosaari Vaasa","59","Kerrostalo","640",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Palosaarella_3h_k_59804524.htm","2019-08-06 19:51:35","No","2019-09-15 00:30:21","1958",NA,NA,NA,"3",NA,"0",NA,NA,NA,"Daniel Holmström",NA,NA,"Vuokrataan Palosaarella osoitteessa Urheilukatu 8 sijaitsevaa asuntoa. Asunnossa on 3 huonetta, keittiö, ja lasitettu parveke. Neliöitä on 58,7.Sopii hyvin pienelle perheelle. Vapaa 1.9. alkaen. Näyttö sopimuksen mukaan. Takuu 1kk vuokra, ei tupakointia, luottotiedot oltava kunnossa.Vesimaksu 15e/henk/kk.","Vaasa",21.6023096,63.1143919,59
"59811980","Ajurinkatu 13 Vaasa Keskus Vaasa","23","Kerrostalo","458",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Yksio_keskustasta_omalla_terassilla_59811980.htm","2019-08-06 19:51:31","No","2019-08-13 00:30:11","1990",NA,NA,NA,"1",NA,"0",NA,NA,NA,"TR",NA,NA,"Hyvällä rauhallisella paikalla kaupungin keskustassa, pienen puiston vieressä omalla terassilla. Kaupunginteatteri aivan kulman takana. Vuokran lisäksi vesimaksu 21eur/kk/h ja autosähköpaikka 10 eur/kk. Takaus tai 3 kk:n vuokraa vastaava rahavakuus. Huoneisto on heti vapaana.","Vaasa",21.6231653,63.0938985,23
"59817843","Ylätori Vaasa Keskus Vaasa","53","Kerrostalo","780",NA,NA,NA,"https://www.tori.fi/pohjanmaa/2h_kk_kh_parhaalla_sijainnilla_torin_laidalta_59817843.htm","2019-08-06 19:51:26","No","2019-08-09 12:30:15","1960",NA,NA,NA,"2",NA,"0",NA,NA,NA,"Tytti",NA,NA,"Vuokrataan tilava kaksio loistosijainnilla, Rewell Centerin talossa. Hissitalon 4. kerros, upeat näkymät kaikista huoneista suoraan torille. Hyvä pohjaratkaisu, kaikki keskustan palvelut käden ulottuvilla. Ei tupakointia eikä lemmikkejä, luottotiedot tulee olla kunnossa. HUOM! Huoneisto on monilta osin alkuperäisessä kunnossa ja sen vuoksi tarkoitus remontoida (keittiö, kylpyhuone, vanhat säilytyskaapit ym). Mikäli haluaisit vuokrata huoneiston jo nyt ja haluat, että remontti hoidetaan myöhemmin, otathan yhteyttä.Vuokra remontoituna 780e/kk, hinta sisältää veden (remontoimattomana 680e/kk). Vakuudeksi kahden kuukauden vuokra tai luottohäiriöttömän henkilön takaus. Vapautuu remontoituna 1.10.2019 tai nykyisessä kunnossa heti. Remontti tehdään viimeistään 6/2020 ja siihen kuluu noin 1kk, jolloin asunto tulee olla tyhjänä. Vuokrasuhdetta voi jatkaa normaalisti tämän jälkeen.","Vaasa",21.6146369,63.095921,53
"59853772","Meijerinkatu 8 Vaasa Keskus Vaasa","29","Kerrostalo","595",NA,NA,NA,"https://www.tori.fi/pohjanmaa/1_h_ja_keittiokomero_59853772.htm","2019-08-06 19:51:21","No","2019-08-13 00:30:11","2018",NA,NA,NA,"1",NA,"0",NA,NA,NA,"T. K",NA,NA,"Vuokrataan 1 h ja keittiökomero Meijerinkatu 8. Uudenveroisia kunnossa. Vaaleat laminaattilattiat, tiskikone, jääkaappi/pakastin, lattialämmitys ja oma asuntokohtainen ilmastointi. Iso lasitettu parveke. Vesi-ja internetmaksu.","Vaasa",21.6361462,63.1000987,29
"59892849","Viilarinkatu 6 Ristinummi Vaasa","60","Kerrostalo","525",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Kaksio_Ristinummella_59892849.htm","2019-08-06 19:51:17","No","2019-08-15 00:30:24","1977",NA,NA,NA,"2",NA,"0",NA,NA,NA,"BO FINNE",NA,NA,"Tarjotaan vuokralle siisti remontoitu parvekkeellinen kaksio Viilarinkadulla. Asunto remontoitu kauttaaltaan. Vuokra sisältää veden yhdelle henkilölle, saunavuoron ja autopaikan. Kotivakuutus vaaditaan. Vapautuu sopimuksen mukaan. Voidaan myös vuokrata osittain kalustettuna.","Vaasa",21.7271467,63.0882202,60
"59899023","Pulterikuja 2 b 7 Asevelikylä Vaasa","40","Kerrostalo","583",NA,NA,NA,"https://www.tori.fi/pohjanmaa/1h_kk_alk_s_40m2_59899023.htm","2019-08-06 19:51:12","No","2019-08-24 12:30:15","2014",NA,NA,NA,"1",NA,"0",NA,NA,NA,"Milja Sarapää",NA,NA,"Haluaisitko maksaa vuokraa itsellesi? Myydään Vaasan Kivihaassa sijaitseva Lakean Omaksi rahoitusmallikohde, jossa asuntoa lyhennetään itselle maksamalla vuokravastiketta. Myynnissä oleva kohde on vuonna 2015 valmistunut siisti, valoisa ja tilava saunallinen yksiö (40 m2) alkovilla ja lasitetulla parvekkeella kerrostalon ensimmäisessä kerroksessa. Talossa on hissi ja alakerrassa ovat pyöränsäilytys- sekä häkkivarastot. Aivan kävelymatkan päästä löydät Kivihaan kauppakeskuksien monipuoliset palvelut sekä Metsäkallion pururadan ja hiihtoladut. Keskustaan on matkaa vain noin 3 km ja lähin bussipysäkki sijaitsee vastapäätä taloa. Asunnon osoite on Pulterikuja 2 B7, 65300 Vaasa. Kohteeseen pääset käsiksi 29 000e pääomalla, joka vastaa jo kertynyttä kauppahintakertymää (vahvistettu kauppahintakertymä 31.12.2018 on ollut 25 597,4e). Asunnon alkuperäinen lunastushinta allekirjoitushetkellä on ollut 121 544e, ja asunnon voi lunastaa kokonaan omaksi 1.7.2033 hintaan 33 957e (arvioitu lunastushinta sopimuksentekohetkellä). Vuoden 2019 kokonaisvuokravastike on ollut 583,10e. Vuokravastike sisältää rahoitusvuokran (pääomavuokra ja lainanhoitokulut), hoitovastikkeen, autopaikan ja vesiennakon. Asunto vapautuu 16.10. Lisätietoja Lakean omaksi rahoitusmallikohteista löydät sivulta https://lakea.fi/kodit/omaksi-kodit/.Ota yhteyttä ja kysy lisää!Yhteydenotot ja näytöt: Niko Sarapää 040 673 5343","Vaasa",21.6499606,63.1139769,40
"59901708","Kauppapuistikko 18 a Vaasa Keskus Vaasa","56","Kerrostalo","720",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Remontoitu_kaksio_keskustasta_59901708.htm","2019-08-06 19:51:08","No","2019-08-07 12:30:13",NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,"Joonas Pöytäniemi",NA,NA,"Vuokrataan täysin remontoitu tilava ja valoisa kaksio hissitalon ylimmästä kerroksesta. Asunto sijaitsee ydinkeskustassa kaikkien palveluiden välittömässä läheisyydessä. Ikkunat osoittavat meren suuntaan rauhalliselle sisäpihalle.Asunto on tällä hetkellä kuvien mukaisesti puoliksi kalustettuna, mutta vuokraus onnistuu myös tyhjänä.Vuokrataan toistaiseksi voimassa olevalla sopimuksella. Vuokran hinta 720e ja vakuus 1kk vuokra.Yhteydenotot joonas.poytaniemi@gmail.com","Vaasa",21.6172641,63.0937901,56
"59911602","Lapinpöllönkatu 3 a 6 Huutoniemi Vaasa","55","Kerrostalo","620",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Hieno_2h_keittio_ja_lasitettu_parveke_59911602.htm","2019-08-06 19:50:53","No","2019-08-31 12:30:14","1984",NA,NA,NA,"2",NA,"0",NA,NA,NA,"Teemu Mantere",NA,NA,"1.9 vapautuva hieno remontoitu läpitalon kaksio, loistavalta ja rauhalliselta alueelta. Vuokraan kuuluu vesi, autopaikka ja lämmitystolppa.Asuntoa pääsee katsomaan, soita niin sovitaan sopiva ajankohta. Yhteystiedot:Teemu Mantere 0456302890Markku Mantere 0451555881","Vaasa",21.682727,63.0979507,55
"59922203","Urheilukatu 3 Palosaari Vaasa","35","Kerrostalo","500",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Siisti_katutason_yksio_35_m2___Palosaari___Vaasa_59922203.htm","2019-08-06 19:50:48","No","2019-08-08 00:30:15","1954",NA,NA,NA,"1",NA,"0",NA,NA,NA,"Timo Lehtonen",NA,NA,"Vuokrataan viihtyisä remontoitu kerrostalon katutason yksiö (35m2) Vaasan Palosaarella 1.9.2019 alkaen. Vain vastuuntuntoiselle, rauhalliselle ja siistille vuokralaiselle, joka hoitaa vuokrat sovitusti ja pitää asunnon siistissä kunnossa. Säästäthän aikaani ja otat yhteyttä vain mikäli olet etsimäni kaltainen henkilö.Asunnossa on yksi ikkunallinen iso huone, pieni siisti keittokomero ja eteinen, josta sisäänmenot olohuoneen ja keittiön lisäksi kylpy- ja vaatehuoneeseen. Vesi, lämmitys ja pienen kellarivaraston käyttöoikeus sisältyvät vuokraan. Asuntoon on myös mahdollista hankkia kiinteä internet-liittymä.Vuokravakuudeksi käy 1kk vuokra, igglo.com tai joissain tapauksissa esimerkiksi vanhempien henkilötakaus. Asuntoon saa ottaa lemmikin. Jos olet aikeissa tuoda asuntoon oman pyykkikoneen, niin otathan huomioon, että kylpyhuoneen oviaukko on ainoastaan 60 senttiä leveä. Näyttö sopimuksen mukaan.Kerrothan vähän perustietoa itsestäsi ja vuokraustarpeestasi kun otat yhteyttä.Etäisyyksiä:VAMOK: 1,2 kmVaasan Yliopisto: 1,7 kmVaasan tori: 2,5 kmVaasan Matkakeskus (kävellen) 2,6 kmK-Market Palosaari: 500 mS-Market Palosaari: 650 mPalosaaren Kirppis: 450 mMini Mani Vaasa: 2,5 kmPrisma Vaasa: 3,4 km","Vaasa",21.6017816,63.1145129,35
"59926740","Konepajakatu 10 a Vaasa Keskus Vaasa","22","Kerrostalo","475",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Uudenveroinen_tehoyksio_Vaasan_keskustassa_59926740.htm","2019-08-06 19:50:44","No","2019-08-09 00:30:13","2016",NA,NA,NA,"1",NA,"0",NA,NA,NA,"Samu Silvola",NA,NA,"Vuokrataan 22 neliön tehoyksiö Vaasan keskustassa vuonna 2016 valmistuneessa rakennuksessa. Asunto sijaitsee rakennuksen 2. kerroksessa. Asunnosta on hyvät kulkuyhteydet sekä palvelut ovat erittäin lähellä.Vuokralaisen tulee ilmoittaa suosittelijoiden yhteystiedot: - Lähin esimies. - Edellinen vuokranantaja.Luottotiedot tarkistetaan.","Vaasa",21.6270838,63.0998808,22
"59929438","Koulukatu 43 Vaasa Keskus Vaasa","86","Kerrostalo","990",NA,NA,NA,"https://www.tori.fi/pohjanmaa/4h_k_Vaasan_keskustasta_esim__3_lle_opiskelijalle_59929438.htm","2019-08-06 19:50:39","Yes",NA,"1958",NA,NA,NA,"NA",NA,"0",NA,NA,NA,"Lauri Virkki",NA,NA,"Vuokralle tarjotaan hyväkuntoinen läpitalon päätyhuoneisto esim. 3:lle opiskelijalle. Kaikille oma huone ja lisäksi yhteinen olohuone, keittiö, kylpyhuone ja parveke. Osittainen merinäkymä olohuoneesta. Taloyhtiössä sauna. Rannan puisto- ja lenkkeilyalueet vieressä.Torille ja keskussairaalaan alle 1 km, Yliopiston kampukselle 2 km. Erinomaiset pyöräilytiet.Asunto on vapaa.","Vaasa",21.6096709,63.0916979,86
"59930652","Raastuvankatu 17 Vaasa Keskus Vaasa","49","Kerrostalo","610",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Kaksio_49m2_59930652.htm","2019-08-06 19:50:34","No","2019-08-27 00:30:33","1963",NA,NA,NA,"2",NA,"0",NA,NA,NA,"Bengt",NA,NA,"Vuokrataan valoisa kaksio, 7:s kerros, Rewell Center. Länsiparveke, puistonäköala. Remontoitu, uusi laminaattilattia. Vesi ja sähkö mittarin mukaan. Vesimaksuennakko 15/henk./kk. ja sähkö 26/kk. Vuokrataan tupakoimattomalle henkilölle. Luottotiedot tarkistetaan.","Vaasa",21.6129462,63.095635,49
"59936577","Varastokatu 5 Vaasa Keskus Vaasa","55","Kerrostalo","600",NA,NA,NA,"https://www.tori.fi/pohjanmaa/2_huonetta_ja_keittio_59936577.htm","2019-08-06 19:50:29","Yes",NA,"1989",NA,NA,NA,"2",NA,"0",NA,NA,NA,"Olli Nikkanen",NA,NA,"Vapautuu 1.9 kaksio 55 m2 Osoite Varastokatu 5. 2 krs. Ei hissiä. Vuokra 600e + sähkö + vesi 20e hlö. Lämmitys kuuluu vuokraan. Puhelin. 046- 5959810 / Esa tai 0500-561832 / Olli","Vaasa",21.6315922,63.0967888,55
"59952020","Koulukatu 32 Vaasa Keskus Vaasa","27","Kerrostalo","390",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Vuokra_yksio_ydinkeskustassa_59952020.htm","2019-08-06 19:50:19","No","2019-08-08 12:30:12",NA,NA,NA,NA,"1",NA,"0",NA,NA,NA,"Hannu Kuismin",NA,NA,"Hyväkuntoinen, rauhallinen sisäpihan puoleinen yksiö ydinkeskustassa. Vesimaksu 25 e/kk/hlö. Vapautuu elokuun lopussa. Luottotiedot tarkistetaan.","Vaasa",21.6081242,63.0929672,27
"59956059","Koulukatu 32 Vaasa Keskus Vaasa","64","Kerrostalo","780",NA,NA,NA,"https://www.tori.fi/pohjanmaa/2_h___keittio_Vaasan_Keskusta_59956059.htm","2019-08-06 19:50:14","No","2019-08-23 00:30:35",NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,"Salonen",NA,NA,"Tarjoan vuokralle 64 neliön kaksion Vaasan keskustasta, Koulukatu 32. Vuokra 780 euroa/kk. Vesi 26 eur/kk/henkilö, sähkö omalla sopimuksella, autokatospaikka 24 eur/kk. Asunto on erinomaisessa kunnossa. Luottotiedot tarkastetaan. Ei lemmikkejä. Ei tupakointia asunnossa. Kuukauden takuuvuokra. Vapautuu 1.10.19.","Vaasa",21.6081242,63.0929672,64
"59979391","Heinäpellontie 6 Vaasa Keskus Vaasa","165","Omakotitalo","1390",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Iso_ok_talo_Gerby_Vaasa_59979391.htm","2019-08-09 12:30:30","Yes",NA,"1985",NA,NA,NA,"5",NA,"0",NA,NA,NA,"VP",NA,NA,"Vuokrataan juuri remontoitu iso ok-talo hyvältä paikalta Vaasan Gerbyyssä. 5-6h+k+2wc+khh+vh+at. Kaikki pinnat uusittu 2019. Vuokra 1390e/kk, vesi, sähkö ja jätehuolto käytön mukaan. Talossa 2takkaa, ilmalämpöpumppu. Lämmitys/sähkö n.230e/kk. 2kk takuuvuokra, luottotiedot tarkistetaan.","Vaasa",21.5826835,63.1271335,165
"59986405","Raastuvankatu 49 b 21 Vaasa Keskus Vaasa","68","Kerrostalo","760",NA,NA,NA,"https://www.tori.fi/pohjanmaa/3h_k_kph_vaasa_keskusta_59986405.htm","2019-08-07 12:30:19","No","2019-08-11 12:30:11","1963",NA,NA,NA,"3",NA,"0",NA,NA,NA,"Tommi Pöyry",NA,NA,"Pintaremontoitu ja perus siisti toisen kerroksen kolmio. Hissillinen taloyhtiö. Lasitettu parveke raastuvankadun suuntaan. Vesimaksu 18eur/hlö. Kuvia saa pyytämällä. Asialliset tiedustelut ja yhteydenotot 0503099297. Kaukolämpö, joten lämmitys kuuluu vuokraan.","Vaasa",21.6183754,63.089498,68
"60002993","Konepajakatu 10 Vaasa Keskus Vaasa","48","Kerrostalo","740",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Lahes_uusi_kaksio_60002993.htm","2019-08-08 00:30:20","No","2019-08-13 00:30:11","2016",NA,NA,NA,"2",NA,"0",NA,NA,NA,"Mikael Snellman",NA,NA,"2 h+k+s 48 m2 + iso lasitettu parveke lounaaseen Vaasan keskustassa, As Oy Vaasan Picnic. Parketti, lattialämmitys, astianpesukone, sauna, laajakaista...Vapaa 1.9.","Vaasa",21.6270838,63.0998808,48
"60048728","Kasarminkatu 14 Vaasa Keskus Vaasa","31","Kerrostalo","595",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Loistava_yksio_keskustassa__1h_kk_31m2_60048728.htm","2019-08-09 12:30:20","Yes",NA,NA,NA,NA,NA,"NA",NA,"0",NA,NA,NA,"Daniel Sahebi",NA,NA,"Loistava yksiö keskeisellä paikalla Vaasan keskustan tuntumassa. 1h+kk, 31m2. Kaukolämpötalo, lämmitys sisältyy vuokraan.Torille 200-300m, kaupat ja muut palvelut lähiympäristössä. Taloyhtiössa hieno kattosauna. Huoneisto on kokonaan remontoitu kesällä 2018. Pesukoneliitäntä kylpyhuoneessa.Vuokra 595 + vesi 20/hlö/kkLuottotiedot tarkistetaan. Kotivakuutus vaaditaan.1kk vuokravakuus + henkilötakaus tai 3kk vuokravakuus.Vapautuu 1.9.","Vaasa",21.6184841,63.0920281,31
"60075296","Koulukatu 38 Vaasa Keskus Vaasa","72","Kerrostalo","800",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Kolmio_keskustassa_60075296.htm","2019-08-10 12:30:24","Yes",NA,NA,NA,NA,NA,"3",NA,"0",NA,NA,NA,"Miia Latva-Salo",NA,NA,"Heti vapaa.Ensimmäisen kerroksen 3h+keittiö,taloyhtiössä pesutupa ja sauna.Mahdollista vuokrata myös autotalli.vesimaksu 15/per henkilö.","Vaasa",21.609239,63.0917045,72
"60087236","Asemakatu Vaasa Keskus Vaasa","32","Kerrostalo","435",NA,NA,NA,"https://www.tori.fi/pohjanmaa/1h_k__32m2_VAASA_60087236.htm","2019-08-10 12:30:19","No","2019-08-14 00:30:12","1939",NA,NA,NA,"NA",NA,"0",NA,NA,NA,"Mari",NA,NA,"Vuokrataan 1h+k 32m2. Asemakadulta. Puutalo. Hyvä ja rauhallinen sijainti. Kaksi ruokakauppaa ihan lähellä. Vuokra 435+ 17 vesi. Sähkö kulutuksen mukaan. 1kk takuuvuokra.","Vaasa",21.6168061,63.0982236,32
"60098623","Erämiehenkatu 43 j 37 Ristinummi Vaasa","67","Rivitalo","590",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Vuokralle_rivitaloasunto_ristinummelta_60098623.htm","2019-08-11 00:30:23","No","2019-08-15 12:30:11","1979",NA,NA,NA,"3",NA,"0",NA,NA,NA,"Toni",NA,NA,"Annetaan vuokralle 1.9. alkaen rivitaloasunto ristinummelta, 2mh+tpk+sauna & pieni oma piha sekä parveke. Asunnossa astianpesukone, sälekaihtimet ikkunoissa, vaatekaapit makuuhuoneissa sekä säilytystilaa portaikon alla. Vuokra 590eur / kk, vesi 25eur per hlö, autopaikka 8eur, lämmitys sisältyy vuokraan.Lemmikit sallittu. 1 kk vuokravakuus & luottotiedot tarkistetaan.Yhteydenotot mielellään klo 15-20.Asunto vapautuu 1.9.","Vaasa",21.7157549,63.093599,67
"60127725","Bymossavägen 28 Sundom Vaasa","77","NA","65100",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Makee_asunto_Vaasan_keskustassa_3_h___k_60127725.htm","2019-08-12 00:30:20","No","2019-08-30 00:30:28","1882",NA,NA,NA,"3",NA,"0",NA,NA,NA,"Tomas Holmström",NA,NA,"Vanha upseeriasunto puutalossa.Korkeat huoneet tekee huoneistosta ilmavan ja kaakeliuunit tuo tunnelmaa. Kantsii käydä tutustumassa. Vapaa 1.10 alkaen","Vaasa",21.5657347,63.0476795,77
"60142973","Urheilujatu 2 b 9 Palosaari Vaasa","46","Kerrostalo","550",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Kaksio_Palosaarella_60142973.htm","2019-08-12 00:30:14","No","2019-08-18 12:30:15",NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,"Jenni Nyystilä",NA,NA,"Vuokrataan läpitalon kaksio 46 m2. Asunto on valoisa ja siistikuntoinen: valkoiset seinät ja tammiparketti. Keittiön varustukseen kuuluu mm. Astianpesukone. Kylpyhuone remontoitu putkiremontin yhteydessä ja varustukseen kuuluu pyykinpesukone. Iso makuuhuone ja runsaasti kaappitilaa. Rauhallinen sijainti sekä puistomaiset näkymät. Yliopistolle ja ammattikorkeakoululle noin kilometrin matka. Sujuvat yhteydet keskustaan. Peruspalvelut vieressä. Vuokra 550<U+0080>/kk, yhden kk vuokravakuus. Vesi 18<U+0080>/hlö/kk. Ei tupakointia, vuokralaiselta edellytetään kotivakuutuksen ottoa, luottotiedot tarkastetaan.","Vaasa",21.6002976,63.1136856,46
"60163545","Gerbyntie Vetokannas Vaasa","40","NA","510",NA,NA,NA,"https://www.tori.fi/pohjanmaa/1h_k_60163545.htm","2019-08-12 12:30:19","No","2019-08-26 12:30:25",NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,"Marie",NA,NA,"1h+k+alkoviViihtyisä asunto puutalossa vuokrattavana. Vetokannas.1h+k+alkovi, noin 40m2.Vapaa 15.8.2019. Rauhallinen paikka, sopiva opiskelija-asunto.Vesi, sähkö, laajakaista ja autopaikka sisältyy. Pesukone, jää-pakastin.","Vaasa",21.6158056,63.1213924,40
"60175012","Kirkkopuistikko 3 b 11 Vaasa Keskus Vaasa","21","Kerrostalo","470",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Yksio_vaasan_keskustassa_60175012.htm","2019-08-13 00:30:37","No","2019-08-19 00:30:32",NA,NA,NA,NA,"1",NA,"0",NA,NA,NA,"Johan Huhtamäki",NA,NA,"Tarjotaan vuokralle siisti yksiö vaasan keskustassa! Kävelymatka Yliopistolle, Novialle sekä Hankenille. Vesimaksu 20/kk ja nettiyhteys 9/kk. 1kk vakuus. Luottotiedot tarkistetaan.","Vaasa",21.6065971,63.1000716,21
"60177790","Lehtikuusentie Vanha Vaasa Vaasa","32","Kerrostalo","390",NA,NA,NA,"https://www.tori.fi/pohjanmaa/1h_kk_s_32m2_60177790.htm","2019-08-13 00:30:27","No","2019-08-19 12:30:16","1981",NA,NA,NA,"1",NA,"0",NA,NA,NA,"Mikael",NA,NA,"Tarjotaan vuokralle Vanhasta Vaasasta 1h+kk+s 32m2. Vapautuu 15.9.2019. Vuokra 390/kk vesi 20/hlö/kk ja autopaikka 5/kk","Vaasa",21.7217565,63.0833942,32
"60180244","Hietalahdenkatu 22 Vaasa Keskus Vaasa","19","Kerrostalo","395",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Pikkuyksio_Vaasa__Hietalahti_19_m2_60180244.htm","2019-08-13 00:30:21","No","2019-09-13 12:30:10",NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,"Kati",NA,NA,"Siisti pikkuyksiö Vaasan Hietalahdessa 1 km torilta. Vapaa sopimuksen mukaan mutta mahdollisesti jo 17.8. Minikeittiö, wc ja suihku. Puistonäkymä. 1 krs.","Vaasa",21.6255923,63.0881072,19
"60188755","Tiilitehtaankatu 20 Vaasa Keskus Vaasa","27","Kerrostalo","390",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Yksio_27_m2_60188755.htm","2019-08-13 12:30:32","No","2019-08-20 00:30:35","1985",NA,NA,NA,"NA",NA,"0",NA,NA,NA,"Pekka Hemminki",NA,NA,"Vaasan keskustassa. Vuokra 390 e /kk + vesi. Vapautuu viimeistään 1.9. Siisti yksiö, remontoitu wc, laminaattilattia.","Vaasa",21.6229941,63.0892602,27
"60188825","Mäntymäentie 4 a Palosaari Vaasa","33","Kerrostalo","490",NA,NA,NA,"https://www.tori.fi/pohjanmaa/1h_kk_s_60188825.htm","2019-08-13 12:30:27","No","2019-08-14 12:30:18","1984",NA,NA,NA,"1",NA,"0",NA,NA,NA,"HL",NA,NA,"Annetaan vuokralle 1h+kk+s+parveke 33m2 Palosaarelta,läheltä tekua ja yliopistoa. Hissitalon 4 kerros. Autolämpöpaikka sisältyy vuokraan. Vuokra 490e/kk+vesimaksu 20e/henk. Kysy lisää.","Vaasa",21.5961223,63.1127132,33
"60190729","Birlingintie 2 Vähäkyrö Keskus Vaasa","120","Omakotitalo","NA",NA,NA,NA,"https://www.tori.fi/pohjanmaa/Omakotitalo___4h___k___kkh___s___2__WC__120m2__60190729.htm","2019-08-13 12:30:22","No","2019-08-16 12:30:20","1993",NA,NA,NA,"4",NA,"0",NA,NA,NA,"Ilkka Hanhineva",NA,NA,"Punainen tupa maaseudun rauhassa, Kyrönjoen tuntumassa, vain 20 min ajomatkan päässä Vaasan keskustasta. Tässä yhdistyvät kaikki hyvän kodin ainekset sujuvaan arkielämään.Ulko-oven yhteydessä on pieni kuisti ja tuulikaappi. Reilunkokoisessa eteisaulassa on ulkovaatteille runsaasti kaappitilaa ja siinä mahtuu kätevästi pukemaan pikkulapsia ulkoilemaan. Aulan yhteyteen sijoituu myös tyylikkäästi remontoitu wc. Keittiö on todellakin tilava ja käytännöllinen. Kaappitilaa on reilusti ja tänne mahtuu suuri ruokapöytä. Keittiöstä pääsee kodinhoitotilaan, josta on oma ulko-ovi helpottamaan arkipuuhastelua. Näyttävät kylpytilat on remontoitu harmaan sävyin ja saunassa on muotolauteet.Olohuoneen kivoina yksityiskohtina on erkkeri ja varaava takka on sijoitettu lämpötaloudellisesti järkevästi talon keskelle. Olohuoneesta on ulko-ovi todella suurelle terassille. Makuuhuoneet on jaettu talon molempiin päihin, jolloin voi halutessasi pitää toista päätyä lasten valtakuntana, jolloin aikuisten makuuhuone on talon toisessa päädyssä. Tontilla on lisäksi iso autotalli ja autokatos. Autotalli on erinomainen autoharrastajalle, sillä siellä on rasvamonttu. Autotallinen yhteydessä on eristetty huone, joka käy vaikka teinin valtakunnaksi. Koko talon päällä käyttöullakko, johon käynti talon ulkopäädystä.Vuokra 800<U+0080>/kk (HUOM! kaikki tarjoukset huomioidaan.)Vuokralaisen muut kustannukset:Sähkö 100-300<U+0080>/kkVesi- ja jätevesimaksu 50,00 <U+0080> / kk","Vaasa",22.1008535,63.05946,120
